Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
FF,4-Seam Fastball,FB,133,31.0,39,36,3,7.69,2,5.13,65,0,0.0,0.0,26,19.55,19.55,31.15,28.69,8.57,0.25,0.308,0.5,0.808,0.25,500743
SI,Sinker,FB,82,19.11,28,24,0,0.0,4,14.29,35,1,2.86,1.22,15,18.29,19.51,18.92,9.84,0.0,0.333,0.429,0.375,0.804,0.0419999999999999,500743
CH,Changeup,OS,74,17.25,19,17,4,21.05,1,5.26,40,16,40.0,21.62,5,6.76,28.38,36.17,21.31,15.38,0.235,0.263,0.235,0.498,0.0,500743
SL,Slider,BR,44,10.26,10,9,2,20.0,1,10.0,21,4,19.05,9.09,6,13.64,22.73,28.0,15.57,10.53,0.111,0.2,0.111,0.311,0.0,500743
CU,Curveball,BR,35,8.16,7,7,0,0.0,0,0.0,15,1,6.67,2.86,3,8.57,11.43,21.05,7.38,0.0,0.286,0.286,0.429,0.715,0.143,500743
FC,Cutter,FB,26,6.06,5,5,0,0.0,0,0.0,12,1,8.33,3.85,5,19.23,23.08,40.0,2.46,0.0,0.4,0.4,0.6,1.0,0.1999999999999999,500743
KC,Knuckle Curve,BR,12,2.8,4,4,2,50.0,0,0.0,2,0,0.0,0.0,4,33.33,33.33,0.0,5.74,28.57,0.0,0.0,0.0,0.0,0.0,500743
ST,Sweeper,BR,12,2.8,0,0,0,,0,,4,0,0.0,0.0,1,8.33,8.33,22.22,7.38,0.0,,,,,,500743
FS,Split-Finger,OS,5,1.17,0,0,0,,0,,4,3,75.0,60.0,0,0.0,60.0,66.67,0.82,0.0,,,,,,500743
FO,Forkball,OS,3,0.7,2,2,0,0.0,0,0.0,3,1,33.33,33.33,0,0.0,33.33,100.0,0.82,0.0,0.5,0.5,0.5,1.0,0.0,500743
SV,Slurve,BR,3,0.7,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,,,,,,500743
SI,Sinker,FB,16,41.03,5,5,2,40.0,0,0.0,8,2,25.0,12.5,4,25.0,37.5,16.67,33.33,50.0,0.2,0.2,0.2,0.4,0.0,501303
FF,4-Seam Fastball,FB,5,12.82,1,1,0,0.0,0,0.0,2,0,0.0,0.0,2,40.0,40.0,0.0,16.67,0.0,1.0,1.0,2.0,3.0,1.0,501303
CH,Changeup,OS,5,12.82,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,20.0,20.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,501303
SL,Slider,BR,5,12.82,1,1,0,0.0,0,0.0,2,1,50.0,20.0,0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,501303
FC,Cutter,FB,4,10.26,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,33.33,8.33,0.0,,,,,,501303
CU,Curveball,BR,3,7.69,1,1,1,100.0,0,0.0,1,1,100.0,33.33,1,33.33,66.67,50.0,8.33,100.0,0.0,0.0,0.0,0.0,0.0,501303
,,,1,2.56,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,501303
FF,4-Seam Fastball,FB,159,33.54,45,41,6,13.33,4,8.89,66,9,13.64,5.66,33,20.75,26.42,6.45,29.79,14.29,0.317,0.378,0.537,0.915,0.22,502054
CH,Changeup,OS,79,16.67,18,17,3,16.67,1,5.56,38,10,26.32,12.66,9,11.39,24.05,31.11,16.31,13.04,0.118,0.167,0.353,0.52,0.235,502054
SL,Slider,BR,66,13.92,18,18,2,11.11,0,0.0,27,5,18.52,7.58,9,13.64,21.21,18.75,19.15,7.41,0.056,0.056,0.167,0.223,0.111,502054
SI,Sinker,FB,64,13.5,15,13,5,33.33,2,13.33,21,3,14.29,4.69,22,34.38,39.06,12.5,10.64,33.33,0.154,0.267,0.154,0.421,0.0,502054
CU,Curveball,BR,39,8.23,10,8,2,20.0,2,20.0,12,3,25.0,7.69,7,17.95,25.64,16.67,7.8,18.18,0.375,0.5,0.625,1.125,0.25,502054
FC,Cutter,FB,29,6.12,6,6,2,33.33,0,0.0,13,3,23.08,10.34,6,20.69,31.03,8.33,5.67,25.0,0.167,0.167,0.167,0.334,0.0,502054
ST,Sweeper,BR,20,4.22,5,4,2,40.0,0,0.0,4,1,25.0,5.0,6,30.0,35.0,0.0,4.96,28.57,0.25,0.4,0.25,0.65,0.0,502054
KC,Knuckle Curve,BR,13,2.74,1,0,0,0.0,1,100.0,4,0,0.0,0.0,2,15.38,15.38,0.0,4.26,0.0,,1.0,,,,502054
FS,Split-Finger,OS,5,1.05,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,20.0,1.42,0.0,1.0,1.0,1.0,2.0,0.0,502054
FF,4-Seam Fastball,FB,225,37.94,45,36,15,33.33,9,20.0,101,22,21.78,9.78,38,16.89,26.67,20.75,40.84,19.23,0.222,0.378,0.444,0.8220000000000001,0.222,502110
CH,Changeup,OS,87,14.67,21,20,3,14.29,1,4.76,43,13,30.23,14.94,3,3.45,18.39,30.36,14.66,10.71,0.35,0.381,0.5,0.881,0.15,502110
SI,Sinker,FB,82,13.83,28,23,3,10.71,4,14.29,42,5,11.9,6.1,14,17.07,23.17,21.05,9.42,16.67,0.348,0.464,0.609,1.073,0.261,502110
SL,Slider,BR,57,9.61,17,14,5,29.41,2,11.76,29,12,41.38,21.05,9,15.79,36.84,41.18,12.04,21.74,0.214,0.353,0.429,0.782,0.215,502110
CU,Curveball,BR,47,7.93,10,8,3,30.0,2,20.0,22,11,50.0,23.4,5,10.64,34.04,37.5,6.28,25.0,0.125,0.3,0.125,0.425,0.0,502110
FC,Cutter,FB,37,6.24,6,6,3,50.0,0,0.0,17,6,35.29,16.22,7,18.92,35.14,40.0,5.24,30.0,0.167,0.167,0.667,0.8340000000000001,0.5,502110
ST,Sweeper,BR,28,4.72,4,4,2,50.0,0,0.0,11,6,54.55,21.43,3,10.71,32.14,21.05,6.81,15.38,0.25,0.25,0.25,0.5,0.0,502110
FS,Split-Finger,OS,20,3.37,6,6,3,50.0,0,0.0,11,6,54.55,30.0,1,5.0,35.0,42.86,3.14,50.0,0.333,0.333,0.5,0.833,0.1669999999999999,502110
KC,Knuckle Curve,BR,4,0.67,1,1,1,100.0,0,0.0,3,2,66.67,50.0,0,0.0,50.0,0.0,0.52,100.0,0.0,0.0,0.0,0.0,0.0,502110
KN,Knuckleball,,3,0.51,0,0,0,,0,,1,1,100.0,33.33,0,0.0,33.33,33.33,1.05,0.0,,,,,,502110
SV,Slurve,BR,3,0.51,0,0,0,,0,,0,0,,0.0,2,66.67,66.67,0.0,0.0,,,,,,,502110
FF,4-Seam Fastball,FB,228,32.66,63,52,13,20.63,7,11.11,116,27,23.28,11.84,43,18.86,30.7,23.71,33.33,17.81,0.308,0.39,0.519,0.909,0.211,502671
CH,Changeup,OS,118,16.91,27,25,2,7.41,2,7.41,55,8,14.55,6.78,18,15.25,22.03,34.85,18.72,4.88,0.2,0.259,0.4,0.659,0.2,502671
SI,Sinker,FB,99,14.18,25,24,2,8.0,1,4.0,48,7,14.58,7.07,24,24.24,31.31,22.86,11.87,7.69,0.333,0.36,0.542,0.902,0.209,502671
CU,Curveball,BR,60,8.6,8,7,2,25.0,1,12.5,9,1,11.11,1.67,20,33.33,35.0,3.03,5.02,18.18,0.286,0.375,0.429,0.804,0.143,502671
SL,Slider,BR,59,8.45,12,11,2,16.67,1,8.33,24,6,25.0,10.17,9,15.25,25.42,29.27,10.5,8.7,0.455,0.5,0.545,1.045,0.09,502671
FC,Cutter,FB,53,7.59,11,9,2,18.18,2,18.18,23,3,13.04,5.66,9,16.98,22.64,32.26,7.76,11.76,0.222,0.364,0.333,0.6970000000000001,0.111,502671
ST,Sweeper,BR,44,6.3,11,9,3,27.27,1,9.09,11,2,18.18,4.55,10,22.73,27.27,14.29,9.59,14.29,0.222,0.364,0.222,0.586,0.0,502671
FS,Split-Finger,OS,17,2.44,5,5,2,40.0,0,0.0,7,2,28.57,11.76,2,11.76,23.53,20.0,1.37,66.67,0.2,0.2,0.2,0.4,0.0,502671
KC,Knuckle Curve,BR,13,1.86,4,3,0,0.0,0,0.0,5,1,20.0,7.69,3,23.08,30.77,42.86,0.91,0.0,0.333,0.25,0.667,0.917,0.334,502671
,,,4,0.57,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,502671
SV,Slurve,BR,2,0.29,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.91,0.0,,,,,,502671
CS,Slow Curve,BR,1,0.14,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,2.0,3.0,1.0,502671
FF,4-Seam Fastball,FB,245,40.03,73,68,8,10.96,5,6.85,131,16,12.21,6.53,24,9.8,16.33,33.33,38.36,13.11,0.324,0.37,0.5,0.87,0.176,514888
CH,Changeup,OS,126,20.59,36,34,4,11.11,1,2.78,70,19,27.14,15.08,15,11.9,26.98,46.15,18.87,13.33,0.412,0.444,0.559,1.003,0.147,514888
SL,Slider,BR,64,10.46,17,14,4,23.53,2,11.76,34,13,38.24,20.31,8,12.5,32.81,42.11,15.09,16.67,0.429,0.529,0.643,1.1720000000000002,0.214,514888
CU,Curveball,BR,56,9.15,11,8,5,45.45,2,18.18,20,7,35.0,12.5,11,19.64,32.14,20.0,11.95,26.32,0.25,0.455,0.375,0.8300000000000001,0.125,514888
FC,Cutter,FB,41,6.7,11,11,5,45.45,0,0.0,25,10,40.0,24.39,5,12.2,36.59,44.0,5.03,62.5,0.182,0.182,0.273,0.455,0.091,514888
SI,Sinker,FB,40,6.54,11,10,0,0.0,1,9.09,19,2,10.53,5.0,7,17.5,22.5,25.0,2.52,0.0,0.7,0.727,1.0,1.727,0.3,514888
ST,Sweeper,BR,28,4.58,7,6,1,14.29,0,0.0,18,3,16.67,10.71,5,17.86,28.57,53.85,6.92,9.09,0.5,0.571,0.667,1.238,0.167,514888
KC,Knuckle Curve,BR,4,0.65,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,514888
FS,Split-Finger,OS,4,0.65,1,1,1,100.0,0,0.0,3,1,33.33,25.0,0,0.0,25.0,66.67,0.63,100.0,0.0,0.0,0.0,0.0,0.0,514888
SV,Slurve,BR,3,0.49,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.63,0.0,1.0,1.0,1.0,2.0,0.0,514888
,,,1,0.16,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,514888
FF,4-Seam Fastball,FB,173,37.77,33,28,12,36.36,4,12.12,80,21,26.25,12.14,24,13.87,26.01,19.32,37.34,20.34,0.321,0.406,0.393,0.799,0.072,516782
CH,Changeup,OS,76,16.59,22,20,3,13.64,2,9.09,41,15,36.59,19.74,8,10.53,30.26,37.21,16.46,11.54,0.35,0.409,0.6,1.009,0.25,516782
SI,Sinker,FB,56,12.23,10,9,1,10.0,1,10.0,22,2,9.09,3.57,11,19.64,23.21,17.24,10.13,6.25,0.222,0.3,0.444,0.744,0.222,516782
CU,Curveball,BR,45,9.83,12,11,0,0.0,1,8.33,23,3,13.04,6.67,11,24.44,31.11,37.5,9.49,0.0,0.273,0.333,0.545,0.8780000000000001,0.272,516782
FC,Cutter,FB,38,8.3,11,11,3,27.27,0,0.0,21,8,38.1,21.05,4,10.53,31.58,17.65,5.7,33.33,0.364,0.364,0.545,0.909,0.181,516782
SL,Slider,BR,32,6.99,13,11,5,38.46,2,15.38,21,10,47.62,31.25,2,6.25,37.5,50.0,10.13,31.25,0.273,0.385,0.364,0.749,0.0909999999999999,516782
ST,Sweeper,BR,17,3.71,6,5,1,16.67,0,0.0,7,1,14.29,5.88,3,17.65,23.53,30.0,5.7,11.11,0.4,0.5,0.4,0.9,0.0,516782
FS,Split-Finger,OS,11,2.4,5,4,0,0.0,1,20.0,6,1,16.67,9.09,0,0.0,9.09,28.57,3.16,0.0,0.25,0.4,0.25,0.65,0.0,516782
SV,Slurve,BR,7,1.53,1,1,0,0.0,0,0.0,4,1,25.0,14.29,1,14.29,28.57,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,516782
KC,Knuckle Curve,BR,3,0.66,0,0,0,,0,,1,1,100.0,33.33,2,66.67,100.0,,0.0,,,,,,,516782
FF,4-Seam Fastball,FB,120,38.1,35,34,9,25.71,0,0.0,74,24,32.43,20.0,12,10.0,30.0,30.0,35.85,23.68,0.294,0.286,0.676,0.962,0.382,518595
CH,Changeup,OS,66,20.95,15,14,6,40.0,1,6.67,34,15,44.12,22.73,5,7.58,30.3,31.71,25.47,22.22,0.286,0.333,0.786,1.119,0.5,518595
SI,Sinker,FB,54,17.14,15,11,1,6.67,3,20.0,30,8,26.67,14.81,5,9.26,24.07,16.0,13.21,7.14,0.0,0.2,0.0,0.2,0.0,518595
FC,Cutter,FB,16,5.08,2,0,0,0.0,1,50.0,6,0,0.0,0.0,2,12.5,12.5,33.33,3.77,0.0,,1.0,,,,518595
CU,Curveball,BR,16,5.08,2,2,0,0.0,0,0.0,7,2,28.57,12.5,1,6.25,18.75,11.11,6.6,0.0,0.5,0.5,2.0,2.5,1.5,518595
ST,Sweeper,BR,16,5.08,2,2,1,50.0,0,0.0,6,1,16.67,6.25,3,18.75,25.0,20.0,5.66,16.67,0.5,0.5,0.5,1.0,0.0,518595
SL,Slider,BR,16,5.08,4,3,2,50.0,1,25.0,6,3,50.0,18.75,2,12.5,31.25,11.11,8.49,22.22,0.333,0.5,0.333,0.833,0.0,518595
