mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
607259,313,283,1246,0.244,65,20.77,22,7.03,0.3,0.42,0.72,0.176,569,116,20.39,9.31,225,18.06,27.37,21.33,17.33
693821,335,297,1231,0.239,67,20.0,32,9.55,0.313,0.391,0.704,0.15200000000000002,558,122,21.86,9.91,196,15.92,25.83,28.13,22.11
665795,309,265,1222,0.234,75,24.27,34,11.0,0.336,0.392,0.728,0.158,537,151,28.12,12.36,214,17.51,29.87,29.15,21.25
663436,307,271,1207,0.255,47,15.31,30,9.77,0.331,0.446,0.777,0.191,591,109,18.44,9.03,171,14.17,23.2,26.96,13.78
671737,299,262,1202,0.237,63,21.07,31,10.37,0.319,0.431,0.75,0.194,575,129,22.43,10.73,171,14.23,24.96,24.08,16.89
622608,333,302,1201,0.348,32,9.61,23,6.91,0.399,0.513,0.912,0.16500000000000004,534,89,16.67,7.41,198,16.49,23.9,21.51,11.9
547179,311,284,1186,0.268,64,20.58,21,6.75,0.319,0.458,0.777,0.19,576,140,24.31,11.8,176,14.84,26.64,28.31,18.29
608337,300,265,1173,0.219,66,22.0,28,9.33,0.292,0.385,0.677,0.166,556,130,23.38,11.08,191,16.28,27.37,25.54,18.18
669923,286,258,1173,0.264,73,25.52,20,6.99,0.32,0.411,0.731,0.14699999999999996,572,150,26.22,12.79,175,14.92,27.71,29.55,19.21
675911,288,248,1145,0.27,61,21.18,30,10.42,0.357,0.464,0.821,0.194,561,156,27.81,13.62,140,12.23,25.85,26.52,18.29
695418,272,241,1140,0.27,65,23.9,27,9.93,0.344,0.502,0.846,0.23199999999999998,566,127,22.44,11.14,152,13.33,24.47,21.9,16.71
592836,288,254,1137,0.268,48,16.67,33,11.46,0.352,0.425,0.7769999999999999,0.15699999999999997,490,98,20.0,8.62,202,17.77,26.39,23.2,15.11
686799,308,265,1136,0.309,44,14.29,35,11.36,0.39,0.536,0.926,0.22700000000000004,532,108,20.3,9.51,159,14.0,23.5,26.41,15.49
682990,303,269,1124,0.249,58,19.14,30,9.9,0.331,0.405,0.736,0.15600000000000003,504,117,23.21,10.41,179,15.93,26.33,24.39,19.14
669194,285,262,1112,0.191,54,18.95,20,7.02,0.256,0.309,0.565,0.118,536,110,20.52,9.89,181,16.28,26.17,27.87,15.79
608566,304,267,1108,0.311,44,14.47,31,10.2,0.386,0.536,0.922,0.22500000000000003,508,85,16.73,7.67,161,14.53,22.2,25.31,16.24
677944,274,253,1106,0.221,61,22.26,19,6.93,0.275,0.431,0.706,0.21,535,123,22.99,11.12,164,14.83,25.95,23.76,17.48
681190,279,239,1097,0.264,37,13.26,34,12.19,0.358,0.406,0.764,0.14200000000000002,486,74,15.23,6.75,178,16.23,22.97,22.87,11.28
669302,270,249,1087,0.197,84,31.11,17,6.3,0.257,0.345,0.602,0.14799999999999996,560,191,34.11,17.57,153,14.08,31.65,28.38,23.2
592791,262,241,1076,0.191,59,22.52,19,7.25,0.249,0.361,0.61,0.16999999999999998,478,104,21.76,9.67,216,20.07,29.74,25.15,16.34
673540,264,224,1065,0.237,59,22.35,36,13.64,0.344,0.411,0.7549999999999999,0.174,476,143,30.04,13.43,153,14.37,27.79,28.11,21.07
543135,260,243,1023,0.202,66,25.38,11,4.23,0.248,0.329,0.577,0.127,518,143,27.61,13.98,162,15.84,29.81,28.78,21.22
605400,251,226,1022,0.27,55,21.91,21,8.37,0.34,0.522,0.8620000000000001,0.252,468,103,22.01,10.08,178,17.42,27.5,32.66,18.46
694738,259,222,1014,0.261,48,18.53,30,11.58,0.353,0.392,0.745,0.131,436,97,22.25,9.57,193,19.03,28.6,27.32,16.96
691587,219,197,1008,0.188,60,27.4,19,8.68,0.261,0.345,0.606,0.15699999999999997,518,151,29.15,14.98,121,12.0,26.98,28.28,15.92
605288,261,226,1008,0.274,47,18.01,27,10.34,0.356,0.456,0.812,0.182,490,91,18.57,9.03,139,13.79,22.82,28.73,15.49
656550,250,219,996,0.237,50,20.0,29,11.6,0.328,0.388,0.716,0.15100000000000002,455,112,24.62,11.24,153,15.36,26.61,26.4,17.86
687473,239,212,977,0.321,52,21.76,25,10.46,0.391,0.58,0.971,0.25899999999999995,460,102,22.17,10.44,160,16.38,26.82,21.59,16.15
663568,252,224,968,0.228,48,19.05,23,9.13,0.299,0.379,0.6779999999999999,0.151,424,66,15.57,6.82,179,18.49,25.31,23.42,17.58
615698,231,209,966,0.23,50,21.65,20,8.66,0.3,0.402,0.702,0.17200000000000001,445,101,22.7,10.46,137,14.18,24.64,27.36,16.08
694477,238,210,947,0.267,56,23.53,22,9.24,0.343,0.381,0.724,0.11399999999999999,474,100,21.1,10.56,128,13.52,24.08,28.03,17.21
801403,241,205,944,0.283,37,15.35,30,12.45,0.375,0.502,0.877,0.21900000000000003,435,91,20.92,9.64,128,13.56,23.2,20.73,14.45
650644,217,189,926,0.249,49,22.58,22,10.14,0.335,0.455,0.79,0.20600000000000002,401,86,21.45,9.29,173,18.68,27.97,21.08,16.17
690990,251,227,923,0.251,46,18.33,17,6.77,0.302,0.361,0.663,0.10999999999999999,428,98,22.9,10.62,163,17.66,28.28,25.74,18.18
686563,238,210,904,0.295,49,20.59,23,9.66,0.367,0.533,0.9,0.23800000000000004,443,101,22.8,11.17,113,12.5,23.67,23.98,18.49
680573,232,204,901,0.23,48,20.69,24,10.34,0.31,0.377,0.687,0.147,420,84,20.0,9.32,145,16.09,25.42,25.17,18.8
680885,236,218,890,0.225,46,19.49,14,5.93,0.272,0.413,0.685,0.18799999999999997,446,113,25.34,12.7,137,15.39,28.09,31.95,17.05
668881,207,190,878,0.184,69,33.33,15,7.25,0.251,0.384,0.635,0.2,462,147,31.82,16.74,137,15.6,32.35,30.63,21.5
676083,235,218,856,0.294,36,15.32,10,4.26,0.328,0.459,0.787,0.16500000000000004,428,72,16.82,8.41,144,16.82,25.23,28.17,13.43
647336,212,186,839,0.226,53,25.0,18,8.49,0.313,0.414,0.727,0.18799999999999997,368,82,22.28,9.77,160,19.07,28.84,24.04,21.9
592866,208,189,809,0.386,28,13.46,14,6.73,0.423,0.603,1.026,0.21699999999999997,360,67,18.61,8.28,146,18.05,26.33,24.09,12.28
682847,198,171,804,0.222,50,25.25,26,13.13,0.323,0.433,0.756,0.211,366,110,30.05,13.68,139,17.29,30.97,24.1,19.69
678024,206,176,802,0.205,39,18.93,25,12.14,0.317,0.312,0.629,0.10700000000000001,329,71,21.58,8.85,136,16.96,25.81,21.66,20.21
676106,206,178,801,0.264,36,17.48,23,11.17,0.35,0.494,0.844,0.22999999999999998,393,75,19.08,9.36,109,13.61,22.97,26.52,14.69
669387,206,190,794,0.247,45,21.84,11,5.34,0.296,0.379,0.675,0.132,378,99,26.19,12.47,131,16.5,28.97,28.64,19.07
676962,209,192,784,0.286,59,28.23,14,6.7,0.344,0.547,0.891,0.26100000000000007,361,114,31.58,14.54,137,17.47,32.02,26.06,25.11
453286,200,187,757,0.257,38,19.0,13,6.5,0.305,0.545,0.8500000000000001,0.28800000000000003,381,63,16.54,8.32,125,16.51,24.83,26.72,16.45
681347,198,173,745,0.225,46,23.23,21,10.61,0.308,0.341,0.649,0.11600000000000002,355,109,30.7,14.63,118,15.84,30.47,27.07,23.2
686701,184,162,738,0.222,40,21.74,21,11.41,0.311,0.364,0.675,0.142,349,78,22.35,10.57,121,16.4,26.96,26.15,18.18
693645,180,158,736,0.222,52,28.89,21,11.67,0.313,0.31,0.623,0.088,359,102,28.41,13.86,114,15.49,29.35,23.88,22.41
700241,190,173,732,0.318,27,14.21,14,7.37,0.368,0.543,0.911,0.22500000000000003,330,68,20.61,9.29,94,12.84,22.13,25.0,16.07
607074,177,158,731,0.177,51,28.81,13,7.34,0.257,0.285,0.542,0.10799999999999998,335,105,31.34,14.36,126,17.24,31.6,30.08,22.12
669022,178,162,724,0.235,54,30.34,14,7.87,0.294,0.383,0.677,0.14800000000000002,370,128,34.59,17.68,98,13.54,31.22,28.87,22.88
672456,188,163,720,0.282,26,13.83,23,12.23,0.371,0.521,0.892,0.23900000000000005,329,49,14.89,6.81,127,17.64,24.44,23.63,13.4
656288,171,152,714,0.243,41,23.98,19,11.11,0.327,0.368,0.6950000000000001,0.125,329,85,25.84,11.9,111,15.55,27.45,27.6,17.67
680730,187,163,714,0.27,24,12.83,19,10.16,0.344,0.454,0.798,0.184,360,76,21.11,10.64,95,13.31,23.95,25.9,11.48
669372,185,162,709,0.34,34,18.38,19,10.27,0.416,0.63,1.046,0.29,291,76,26.12,10.72,109,15.37,26.09,24.94,22.82
641154,176,162,706,0.272,37,21.02,12,6.82,0.324,0.377,0.7010000000000001,0.10499999999999998,337,81,24.04,11.47,115,16.29,27.76,31.71,17.21
682243,171,151,697,0.258,30,17.54,18,10.53,0.333,0.53,0.863,0.272,355,86,24.23,12.34,85,12.2,24.53,25.73,14.63
650633,173,156,687,0.237,46,26.59,16,9.25,0.312,0.404,0.716,0.16700000000000004,294,79,26.87,11.5,132,19.21,30.71,26.61,23.59
669920,178,161,686,0.267,32,17.98,16,8.99,0.331,0.516,0.847,0.249,288,60,20.83,8.75,125,18.22,26.97,22.9,16.67
805673,176,158,683,0.316,45,25.57,14,7.95,0.366,0.544,0.91,0.22800000000000004,343,92,26.82,13.47,104,15.23,28.7,29.79,20.45
621107,186,174,680,0.316,27,14.52,7,3.76,0.339,0.649,0.988,0.333,333,58,17.42,8.53,108,15.88,24.41,32.75,15.34
670102,162,138,680,0.297,30,18.52,19,11.73,0.373,0.63,1.0030000000000001,0.333,312,66,21.15,9.71,102,15.0,24.71,23.23,15.08
542881,180,159,678,0.302,29,16.11,19,10.56,0.378,0.61,0.988,0.308,301,61,20.27,9.0,107,15.78,24.78,22.97,15.18
671096,174,161,676,0.236,40,22.99,9,5.17,0.279,0.335,0.6140000000000001,0.09900000000000003,343,87,25.36,12.87,110,16.27,29.14,30.54,18.69
571578,167,149,674,0.235,35,20.96,16,9.58,0.305,0.383,0.688,0.14800000000000002,297,74,24.92,10.98,115,17.06,28.04,27.33,17.95
592662,175,154,674,0.188,38,21.71,17,9.71,0.282,0.318,0.6,0.13,351,90,25.64,13.35,85,12.61,25.96,26.25,18.1
608331,181,163,673,0.209,55,30.39,11,6.08,0.282,0.393,0.675,0.18400000000000002,300,101,33.67,15.01,130,19.32,34.32,26.02,26.83
678368,170,156,671,0.327,22,12.94,12,7.06,0.379,0.577,0.956,0.24999999999999994,309,67,21.68,9.99,104,15.5,25.48,23.96,10.58
571510,183,169,661,0.231,43,23.5,7,3.83,0.28,0.296,0.5760000000000001,0.06499999999999997,333,85,25.53,12.86,118,17.85,30.71,30.69,20.48
607192,175,154,657,0.182,45,25.71,18,10.29,0.274,0.312,0.5860000000000001,0.13,293,75,25.6,11.42,121,18.42,29.83,21.63,23.94
666200,173,166,655,0.205,68,39.31,7,4.05,0.237,0.277,0.514,0.07200000000000004,341,135,39.59,20.61,117,17.86,38.47,39.17,28.39
663574,161,139,652,0.223,41,25.47,16,9.94,0.319,0.417,0.736,0.19399999999999998,323,89,27.55,13.65,91,13.96,27.61,24.27,17.09
688138,175,155,651,0.265,25,14.29,15,8.57,0.335,0.445,0.78,0.18,297,48,16.16,7.37,113,17.36,24.73,23.97,13.51
677958,158,138,651,0.319,25,15.82,15,9.49,0.386,0.522,0.908,0.203,316,66,20.89,10.14,90,13.82,23.96,25.54,12.69
641302,180,169,648,0.278,34,18.89,6,3.33,0.305,0.432,0.737,0.15399999999999997,337,75,22.26,11.57,104,16.05,27.62,28.83,17.8
685299,178,166,647,0.277,36,20.22,11,6.18,0.326,0.518,0.8440000000000001,0.241,342,64,18.71,9.89,97,14.99,24.88,28.12,21.82
672782,161,142,646,0.261,31,19.25,15,9.32,0.342,0.535,0.877,0.274,304,63,20.72,9.75,101,15.63,25.39,26.27,16.67
657376,162,139,646,0.216,40,24.69,20,12.35,0.317,0.424,0.741,0.208,301,65,21.59,10.06,111,17.18,27.24,26.0,19.23
623474,154,131,626,0.244,33,21.43,17,11.04,0.346,0.374,0.72,0.13,268,60,22.39,9.58,115,18.37,27.96,22.12,19.41
674370,154,136,617,0.294,41,26.62,12,7.79,0.338,0.544,0.8820000000000001,0.25000000000000006,324,88,27.16,14.26,83,13.45,27.71,25.56,20.1
506433,155,136,616,0.265,28,18.06,15,9.68,0.351,0.529,0.88,0.264,275,57,20.73,9.25,100,16.23,25.49,21.05,17.07
694819,139,122,616,0.221,54,38.85,16,11.51,0.317,0.41,0.727,0.18899999999999997,313,113,36.1,18.34,83,13.47,31.82,29.37,27.14
702352,166,146,616,0.274,25,15.06,16,9.64,0.348,0.411,0.7589999999999999,0.13699999999999996,302,48,15.89,7.79,94,15.26,23.05,26.1,15.06
806185,146,121,614,0.281,33,22.6,21,14.38,0.386,0.562,0.9480000000000001,0.281,252,63,25.0,10.26,96,15.64,25.9,23.1,19.28
641329,144,131,613,0.206,43,29.86,10,6.94,0.261,0.397,0.658,0.19100000000000003,308,77,25.0,12.56,97,15.82,28.38,30.27,21.08
681517,163,143,610,0.252,37,22.7,19,11.66,0.337,0.364,0.7010000000000001,0.11199999999999999,270,62,22.96,10.16,107,17.54,27.7,22.9,21.64
579328,158,143,607,0.252,44,27.85,13,8.23,0.323,0.322,0.645,0.07,303,83,27.39,13.67,91,14.99,28.67,31.72,22.92
687765,173,161,606,0.311,34,19.65,11,6.36,0.358,0.522,0.88,0.21100000000000002,308,85,27.6,14.03,88,14.52,28.55,31.7,21.52
650911,175,159,605,0.189,48,27.43,8,4.57,0.246,0.233,0.479,0.04400000000000001,289,110,38.06,18.18,112,18.51,36.69,30.74,29.27
661395,153,137,603,0.168,46,30.07,12,7.84,0.248,0.219,0.46699999999999997,0.05099999999999999,303,92,30.36,15.26,85,14.1,29.35,27.44,26.29
608032,149,130,601,0.223,29,19.46,16,10.74,0.311,0.346,0.657,0.12299999999999997,273,55,20.15,9.15,102,16.97,26.12,19.69,15.76
641816,151,140,595,0.179,35,23.18,10,6.62,0.232,0.279,0.511,0.10000000000000003,309,76,24.6,12.77,83,13.95,26.72,31.45,19.77
641755,145,124,595,0.202,34,23.45,17,11.72,0.31,0.339,0.649,0.137,288,93,32.29,15.63,79,13.28,28.91,31.55,17.71
656731,149,122,594,0.221,40,26.85,20,13.42,0.345,0.32,0.665,0.099,275,87,31.64,14.65,90,15.15,29.8,26.9,19.9
687134,152,132,588,0.348,16,10.53,14,9.21,0.417,0.576,0.9929999999999999,0.22799999999999998,276,46,16.67,7.82,81,13.78,21.6,22.0,9.76
663485,151,132,586,0.242,26,17.22,11,7.28,0.311,0.386,0.6970000000000001,0.14400000000000002,281,50,17.79,8.53,86,14.68,23.21,28.67,14.86
669203,148,125,583,0.208,38,25.68,18,12.16,0.32,0.304,0.624,0.096,251,73,29.08,12.52,111,19.04,31.56,34.64,21.71
663893,141,118,583,0.195,45,31.91,18,12.77,0.304,0.297,0.601,0.10199999999999998,236,102,43.22,17.5,108,18.52,36.02,27.33,26.01
663158,137,122,582,0.23,34,24.82,13,9.49,0.307,0.328,0.635,0.098,309,75,24.27,12.89,68,11.68,24.57,31.25,16.67
656546,145,126,580,0.222,43,29.66,14,9.66,0.312,0.492,0.804,0.27,301,97,32.23,16.72,78,13.45,30.17,34.75,22.99
663969,151,133,579,0.195,24,15.89,18,11.92,0.291,0.316,0.607,0.121,259,69,26.64,11.92,96,16.58,28.5,31.45,14.72
605488,144,133,577,0.241,27,18.75,10,6.94,0.292,0.368,0.6599999999999999,0.127,266,49,18.42,8.49,106,18.37,26.86,22.99,15.34
621242,137,120,575,0.158,57,41.61,12,8.76,0.248,0.258,0.506,0.1,271,113,41.7,19.65,91,15.83,35.48,28.28,31.67
660825,140,123,573,0.22,35,25.0,15,10.71,0.3,0.374,0.6739999999999999,0.154,239,43,17.99,7.5,129,22.51,30.02,18.3,19.34
671922,142,132,572,0.159,57,40.14,9,6.34,0.211,0.311,0.522,0.152,311,116,37.3,20.28,73,12.76,33.04,35.79,32.02
641941,137,124,571,0.161,45,32.85,12,8.76,0.241,0.266,0.507,0.10500000000000001,295,98,33.22,17.16,69,12.08,29.25,32.78,22.96
663855,143,119,571,0.311,24,16.78,17,11.89,0.427,0.445,0.872,0.134,235,44,18.72,7.71,107,18.74,26.44,21.3,15.58
669199,142,120,571,0.183,34,23.94,19,13.38,0.296,0.308,0.604,0.125,250,71,28.4,12.43,99,17.34,29.77,29.84,19.32
592454,144,127,568,0.236,22,15.28,17,11.81,0.326,0.441,0.767,0.20500000000000002,252,67,26.59,11.8,89,15.67,27.46,26.6,15.17
656849,162,149,567,0.228,48,29.63,6,3.7,0.275,0.289,0.5640000000000001,0.06099999999999997,289,92,31.83,16.23,109,19.22,35.45,34.62,28.24
571760,149,135,566,0.311,22,14.77,9,6.04,0.365,0.63,0.995,0.319,258,52,20.16,9.19,99,17.49,26.68,28.88,14.77
671131,142,124,566,0.363,18,12.68,13,9.15,0.43,0.694,1.1239999999999999,0.33099999999999996,277,62,22.38,10.95,63,11.13,22.08,26.21,12.16
671106,142,123,563,0.22,35,24.65,13,9.15,0.297,0.333,0.63,0.11300000000000002,260,64,24.62,11.37,93,16.52,27.89,24.64,19.55
678692,148,128,563,0.211,49,33.11,19,12.84,0.311,0.352,0.663,0.141,263,90,34.22,15.99,81,14.39,30.37,35.11,31.01
676477,136,122,559,0.197,41,30.15,10,7.35,0.272,0.246,0.518,0.04899999999999999,318,104,32.7,18.6,69,12.34,30.95,39.25,20.92
685126,140,127,557,0.283,31,22.14,6,4.29,0.338,0.465,0.803,0.18200000000000005,269,79,29.37,14.18,78,14.0,28.19,29.41,18.24
593958,151,142,557,0.303,29,19.21,7,4.64,0.333,0.479,0.812,0.176,254,46,18.11,8.26,98,17.59,25.85,26.16,21.64
643377,146,133,553,0.293,46,31.51,11,7.53,0.352,0.466,0.8180000000000001,0.17300000000000004,278,114,41.01,20.61,85,15.37,35.99,40.0,28.75
676979,151,145,552,0.166,46,30.46,4,2.65,0.193,0.262,0.455,0.096,293,85,29.01,15.4,89,16.12,31.52,40.28,27.88
670955,146,124,552,0.226,46,31.51,16,10.96,0.312,0.419,0.731,0.19299999999999998,296,111,37.5,20.11,52,9.42,29.53,32.84,31.29
596133,137,125,552,0.176,37,27.01,9,6.57,0.228,0.352,0.58,0.176,283,87,30.74,15.76,81,14.67,30.43,34.18,22.29
500779,134,118,550,0.22,30,22.39,13,9.7,0.306,0.398,0.704,0.17800000000000002,251,56,22.31,10.18,96,17.45,27.64,24.6,16.04
681857,131,116,548,0.207,31,23.66,10,7.63,0.292,0.319,0.611,0.11200000000000002,255,74,29.02,13.5,85,15.51,29.01,33.55,17.61
621121,129,108,545,0.231,31,24.03,18,13.95,0.357,0.361,0.718,0.12999999999999998,219,54,24.66,9.91,101,18.53,28.44,20.36,21.68
592094,130,110,542,0.164,34,26.15,15,11.54,0.273,0.264,0.537,0.1,252,85,33.73,15.68,79,14.58,30.26,31.44,22.37
676684,126,111,539,0.243,38,30.16,14,11.11,0.325,0.369,0.694,0.126,262,82,31.3,15.21,82,15.21,30.43,30.38,21.35
687064,144,127,538,0.315,23,15.97,16,11.11,0.392,0.543,0.935,0.22800000000000004,267,57,21.35,10.59,77,14.31,24.91,27.2,14.74
