gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk
776814,2025-08-10,2025,677587,R,663542,L,field_out,False,False
776814,2025-08-10,2025,467793,R,663542,L,field_out,False,False
776814,2025-08-10,2025,680757,L,663542,L,field_out,False,False
776814,2025-08-10,2025,678554,R,676282,L,field_out,False,False
776814,2025-08-10,2025,691019,L,676282,L,field_out,False,False
776814,2025-08-10,2025,572191,R,676282,L,single,False,False
776814,2025-08-10,2025,643565,L,663671,R,field_out,False,False
776814,2025-08-10,2025,682657,R,663542,L,single,False,False
776814,2025-08-10,2025,608070,R,663542,L,field_out,False,False
776814,2025-08-10,2025,700932,L,663542,L,strikeout,True,False
776814,2025-08-10,2025,695657,L,663671,R,hit_by_pitch,False,False
776814,2025-08-10,2025,681460,L,663671,R,force_out,False,False
776814,2025-08-10,2025,672820,R,683769,R,field_out,False,False
776814,2025-08-10,2025,700337,L,683769,R,walk,False,True
776814,2025-08-10,2025,673357,R,683769,R,strikeout,True,False
776814,2025-08-10,2025,666310,L,673929,R,field_out,False,False
776814,2025-08-10,2025,672356,R,673929,R,strikeout,True,False
776814,2025-08-10,2025,692216,L,673929,R,strikeout,True,False
776814,2025-08-10,2025,678554,R,683769,R,walk,False,True
776814,2025-08-10,2025,691019,L,681870,L,field_out,False,False
776814,2025-08-10,2025,572191,R,681870,L,walk,False,True
776814,2025-08-10,2025,643565,L,681870,L,grounded_into_double_play,False,False
776814,2025-08-10,2025,677587,L,682790,R,strikeout,True,False
776814,2025-08-10,2025,467793,L,682790,R,field_out,False,False
776814,2025-08-10,2025,680757,L,682790,R,field_out,False,False
776814,2025-08-10,2025,695657,L,671922,R,strikeout,True,False
776814,2025-08-10,2025,681460,L,671922,R,field_out,False,False
776814,2025-08-10,2025,672820,R,671922,R,strikeout,True,False
776819,2025-08-09,2025,669364,L,607200,R,field_out,False,False
776819,2025-08-09,2025,669065,L,607200,R,walk,False,True
776819,2025-08-09,2025,682663,R,607200,R,field_out,False,False
776819,2025-08-09,2025,672640,R,607200,R,field_out,False,False
776819,2025-08-09,2025,595777,L,645261,R,walk,False,True
776819,2025-08-09,2025,621566,L,645261,R,field_out,False,False
776819,2025-08-09,2025,686948,L,645261,R,strikeout,True,False
776819,2025-08-09,2025,542303,R,645261,R,field_out,False,False
776819,2025-08-09,2025,805300,L,607200,R,single,False,False
776819,2025-08-09,2025,681715,R,607200,R,field_out,False,False
776819,2025-08-09,2025,676572,R,607200,R,strikeout,True,False
776819,2025-08-09,2025,688363,L,607200,R,walk,False,True
776819,2025-08-09,2025,656537,R,607200,R,strikeout,True,False
776819,2025-08-09,2025,671739,L,645261,R,single,False,False
776819,2025-08-09,2025,645277,L,645261,R,field_out,False,False
776819,2025-08-09,2025,660644,L,645261,R,walk,False,True
776819,2025-08-09,2025,663897,R,645261,R,grounded_into_double_play,False,False
776819,2025-08-09,2025,669364,L,607200,R,field_out,False,False
776819,2025-08-09,2025,669065,L,607200,R,field_out,False,False
776819,2025-08-09,2025,682663,R,607200,R,field_out,False,False
776819,2025-08-10,2025,669397,R,645261,R,single,False,False
776819,2025-08-10,2025,595777,L,645261,R,field_out,False,False
776819,2025-08-10,2025,621566,L,645261,R,strikeout,True,False
776819,2025-08-10,2025,686948,L,645261,R,field_out,False,False
776819,2025-08-10,2025,672640,R,607200,R,single,False,False
776819,2025-08-10,2025,805300,L,607200,R,double,False,False
776819,2025-08-10,2025,681715,R,607200,R,field_out,False,False
776819,2025-08-10,2025,676572,R,607200,R,single,False,False
776819,2025-08-10,2025,688363,L,607200,R,walk,False,True
776819,2025-08-10,2025,656537,R,607200,R,sac_bunt,False,False
776819,2025-08-10,2025,669364,L,607200,R,single,False,False
776819,2025-08-10,2025,669065,L,607200,R,field_out,False,False
776819,2025-08-10,2025,542303,R,645261,R,home_run,False,False
776819,2025-08-10,2025,671739,L,645261,R,single,False,False
776819,2025-08-10,2025,645277,L,645261,R,grounded_into_double_play,False,False
776819,2025-08-10,2025,660644,L,645261,R,walk,False,True
776819,2025-08-10,2025,663897,R,645261,R,strikeout,True,False
776819,2025-08-10,2025,682663,R,607200,R,strikeout,True,False
776819,2025-08-10,2025,672640,R,607200,R,field_out,False,False
776819,2025-08-10,2025,805300,L,607200,R,walk,False,True
776819,2025-08-10,2025,681715,R,607200,R,strikeout,True,False
776819,2025-08-10,2025,669397,R,645261,R,strikeout,True,False
776819,2025-08-10,2025,595777,L,645261,R,single,False,False
776819,2025-08-10,2025,621566,L,645261,R,walk,False,True
776819,2025-08-10,2025,686948,L,645261,R,single,False,False
776819,2025-08-10,2025,542303,R,645261,R,home_run,False,False
776819,2025-08-10,2025,671739,L,645261,R,field_out,False,False
776819,2025-08-10,2025,645277,L,645261,R,field_out,False,False
776819,2025-08-10,2025,676572,R,607481,L,field_out,False,False
776819,2025-08-10,2025,688363,L,607481,L,field_out,False,False
776819,2025-08-10,2025,656537,R,607481,L,field_out,False,False
776819,2025-08-10,2025,660644,L,678368,R,single,False,False
776819,2025-08-10,2025,663897,R,678368,R,walk,False,True
776819,2025-08-10,2025,669397,R,678368,R,sac_bunt,False,False
776819,2025-08-10,2025,595777,L,678368,R,walk,False,True
776819,2025-08-10,2025,621566,L,678368,R,single,False,False
776819,2025-08-10,2025,686948,L,678368,R,single,False,False
776819,2025-08-10,2025,542303,R,678368,R,field_out,False,False
776819,2025-08-10,2025,671739,L,678368,R,field_out,False,False
776819,2025-08-10,2025,669364,R,607481,L,single,False,False
776819,2025-08-10,2025,669065,L,607481,L,strikeout,True,False
776819,2025-08-10,2025,682663,R,607481,L,single,False,False
776819,2025-08-10,2025,672640,R,678226,R,single,False,False
776819,2025-08-10,2025,805300,L,678226,R,walk,False,True
776819,2025-08-10,2025,681715,R,678226,R,single,False,False
776819,2025-08-10,2025,676572,R,678226,R,strikeout,True,False
776819,2025-08-10,2025,645277,L,678368,R,single,False,False
776819,2025-08-10,2025,660644,L,678368,R,field_out,False,False
776819,2025-08-10,2025,663897,R,678368,R,field_out,False,False
776819,2025-08-10,2025,669397,R,678368,R,field_out,False,False
776819,2025-08-10,2025,691594,R,680735,L,field_out,False,False
776819,2025-08-10,2025,656537,R,680735,L,strikeout,True,False
776819,2025-08-10,2025,669364,R,680735,L,strikeout,True,False
776819,2025-08-10,2025,595777,R,681006,L,strikeout,True,False
776819,2025-08-10,2025,621566,L,681006,L,field_out,False,False
776819,2025-08-10,2025,686948,L,681006,L,strikeout,True,False
776819,2025-08-10,2025,669065,L,628452,R,field_out,False,False
776819,2025-08-10,2025,682663,R,628452,R,field_out,False,False
776819,2025-08-10,2025,672640,R,628452,R,strikeout,True,False
776817,2025-08-09,2025,596019,L,668964,R,field_out,False,False
776817,2025-08-09,2025,665742,L,668964,R,strikeout,True,False
776817,2025-08-09,2025,516782,R,668964,R,strikeout,True,False
776817,2025-08-09,2025,686217,L,657585,R,field_out,False,False
776817,2025-08-09,2025,686555,L,657585,R,strikeout,True,False
776817,2025-08-09,2025,661388,R,657585,R,strikeout,True,False
776817,2025-08-09,2025,624413,R,668964,R,home_run,False,False
776817,2025-08-09,2025,607043,L,668964,R,field_out,False,False
776817,2025-08-09,2025,668901,R,668964,R,single,False,False
776817,2025-08-09,2025,643446,L,668964,R,field_out,False,False
776817,2025-08-09,2025,682626,R,668964,R,single,False,False
776817,2025-08-09,2025,656775,L,668964,R,walk,False,True
776817,2025-08-09,2025,596019,L,668964,R,strikeout,True,False
776817,2025-08-09,2025,592885,L,593423,R,strikeout,True,False
776817,2025-08-09,2025,683734,R,593423,R,single,False,False
776817,2025-08-09,2025,663368,L,593423,R,single,False,False
776817,2025-08-09,2025,668930,L,593423,R,field_out,False,False
776817,2025-08-09,2025,678011,L,593423,R,walk,False,True
776817,2025-08-09,2025,687401,R,593423,R,fielders_choice,False,False
776817,2025-08-09,2025,686217,L,593423,R,field_out,False,False
776817,2025-08-09,2025,665742,L,668964,R,field_out,False,False
776817,2025-08-09,2025,516782,R,668964,R,home_run,False,False
776817,2025-08-09,2025,624413,R,668964,R,field_out,False,False
776817,2025-08-10,2025,607043,L,668964,R,strikeout,True,False
776817,2025-08-10,2025,686555,L,593423,R,field_out,False,False
776817,2025-08-10,2025,661388,R,593423,R,walk,False,True
776817,2025-08-10,2025,592885,L,593423,R,strikeout,True,False
776817,2025-08-10,2025,683734,R,593423,R,field_out,False,False
776817,2025-08-10,2025,668901,R,668964,R,field_out,False,False
776817,2025-08-10,2025,643446,L,668964,R,double,False,False
776817,2025-08-10,2025,682626,R,668964,R,walk,False,True
776817,2025-08-10,2025,656775,L,676879,L,single,False,False
776817,2025-08-10,2025,596019,R,676879,L,grounded_into_double_play,False,False
776817,2025-08-10,2025,663368,L,593423,R,field_out,False,False
776817,2025-08-10,2025,668930,L,593423,R,home_run,False,False
776817,2025-08-10,2025,678011,L,593423,R,strikeout,True,False
776817,2025-08-10,2025,687401,R,593423,R,field_out,False,False
776817,2025-08-10,2025,665742,L,676879,L,home_run,False,False
776817,2025-08-10,2025,516782,R,676879,L,field_out,False,False
776817,2025-08-10,2025,624413,R,676879,L,field_out,False,False
776817,2025-08-10,2025,607043,L,676879,L,strikeout,True,False
776817,2025-08-10,2025,686217,L,642397,L,field_out,False,False
776817,2025-08-10,2025,686555,R,642397,L,field_out,False,False
776817,2025-08-10,2025,661388,R,642397,L,field_out,False,False
776817,2025-08-10,2025,668901,R,571946,R,field_out,False,False
776817,2025-08-10,2025,643446,L,571946,R,field_out,False,False
776817,2025-08-10,2025,682626,R,571946,R,strikeout,True,False
776817,2025-08-10,2025,656775,L,571946,R,force_out,False,False
776817,2025-08-10,2025,592885,L,643511,R,field_out,False,False
776817,2025-08-10,2025,683734,R,643511,R,field_out,False,False
776817,2025-08-10,2025,663368,L,643511,R,field_out,False,False
776817,2025-08-10,2025,596019,R,657649,L,strikeout,True,False
776817,2025-08-10,2025,665742,L,657649,L,walk,False,True
776817,2025-08-10,2025,516782,R,657649,L,field_out,False,False
776817,2025-08-10,2025,624413,R,657649,L,field_out,False,False
776817,2025-08-10,2025,668930,L,592773,R,single,False,False
776817,2025-08-10,2025,702332,R,592773,R,field_out,False,False
776817,2025-08-10,2025,687401,R,592773,R,double,False,False
776817,2025-08-10,2025,686217,L,592773,R,field_out,False,False
776817,2025-08-10,2025,686555,L,664854,R,field_error,False,False
776817,2025-08-10,2025,661388,R,664854,R,home_run,False,False
776817,2025-08-10,2025,592885,L,664854,R,field_out,False,False
776817,2025-08-10,2025,607043,L,682842,R,strikeout,True,False
776817,2025-08-10,2025,677595,L,682842,R,strikeout,True,False
776817,2025-08-10,2025,643446,L,682842,R,strikeout,True,False
776817,2025-08-10,2025,683734,R,663795,R,field_out,False,False
776817,2025-08-10,2025,663368,L,663795,R,field_out,False,False
776817,2025-08-10,2025,668930,L,663795,R,strikeout,True,False
776817,2025-08-10,2025,682626,R,656730,R,field_out,False,False
776817,2025-08-10,2025,656775,L,656730,R,single,False,False
776817,2025-08-10,2025,596019,L,656730,R,strikeout,True,False
776817,2025-08-10,2025,665742,L,656730,R,strikeout,True,False
776818,2025-08-09,2025,683737,L,669467,R,double,False,False
776818,2025-08-09,2025,673548,R,669467,R,field_out,False,False
776818,2025-08-09,2025,663656,L,669467,R,single,False,False
776818,2025-08-09,2025,608348,R,669467,R,single,False,False
776818,2025-08-09,2025,691718,L,669467,R,field_out,False,False
776818,2025-08-09,2025,664023,L,669467,R,field_out,False,False
776818,2025-08-09,2025,663457,L,607067,R,strikeout,True,False
776818,2025-08-09,2025,671056,R,607067,R,strikeout,True,False
776818,2025-08-09,2025,676475,L,607067,R,field_out,False,False
776818,2025-08-09,2025,663538,R,669467,R,field_out,False,False
776818,2025-08-09,2025,621020,R,669467,R,single,False,False
776818,2025-08-09,2025,807713,R,669467,R,walk,False,True
776818,2025-08-09,2025,683737,L,669467,R,home_run,False,False
776818,2025-08-09,2025,673548,R,669467,R,double,False,False
776818,2025-08-09,2025,663656,L,669467,R,field_out,False,False
776818,2025-08-09,2025,608348,R,669467,R,single,False,False
776818,2025-08-09,2025,691718,L,700669,R,field_out,False,False
776818,2025-08-09,2025,575929,R,607067,R,walk,False,True
776818,2025-08-10,2025,691026,R,607067,R,field_out,False,False
776818,2025-08-10,2025,669357,L,607067,R,single,False,False
776818,2025-08-10,2025,691023,R,607067,R,strikeout,True,False
776818,2025-08-10,2025,650968,R,607067,R,field_out,False,False
776818,2025-08-10,2025,664023,L,700669,R,field_out,False,False
776818,2025-08-10,2025,663538,R,700669,R,field_out,False,False
776818,2025-08-10,2025,621020,R,700669,R,single,False,False
776818,2025-08-10,2025,807713,R,700669,R,triple,False,False
776818,2025-08-10,2025,683737,L,700669,R,field_out,False,False
776818,2025-08-10,2025,695336,R,607067,R,field_out,False,False
776818,2025-08-10,2025,663457,L,607067,R,field_out,False,False
776818,2025-08-10,2025,671056,R,607067,R,strikeout,True,False
776818,2025-08-10,2025,673548,R,700669,R,field_out,False,False
776818,2025-08-10,2025,663656,L,700669,R,walk,False,True
776818,2025-08-10,2025,608348,R,700669,R,single,False,False
776818,2025-08-10,2025,691718,L,700669,R,field_out,False,False
776818,2025-08-10,2025,664023,L,700669,R,single,False,False
776818,2025-08-10,2025,663538,R,700669,R,field_out,False,False
776818,2025-08-10,2025,676475,L,607067,R,strikeout,True,False
776818,2025-08-10,2025,575929,R,607067,R,field_out,False,False
776818,2025-08-10,2025,691026,R,607067,R,strikeout,True,False
776818,2025-08-10,2025,621020,R,681676,R,strikeout,True,False
776818,2025-08-10,2025,807713,R,681676,R,home_run,False,False
776818,2025-08-10,2025,683737,L,681676,R,strikeout,True,False
776818,2025-08-10,2025,673548,R,681676,R,field_out,False,False
776818,2025-08-10,2025,669357,L,607067,R,walk,False,True
776818,2025-08-10,2025,691023,R,607067,R,field_out,False,False
776818,2025-08-10,2025,650968,R,607067,R,field_out,False,False
776818,2025-08-10,2025,695336,R,607067,R,field_out,False,False
776818,2025-08-10,2025,663656,L,681676,R,strikeout,True,False
776818,2025-08-10,2025,608348,R,681676,R,field_out,False,False
776818,2025-08-10,2025,691718,L,681676,R,field_out,False,False
776818,2025-08-10,2025,663457,L,607067,R,double,False,False
776818,2025-08-10,2025,671056,R,607067,R,field_out,False,False
776818,2025-08-10,2025,676475,L,607067,R,field_out,False,False
776818,2025-08-10,2025,575929,R,607067,R,single,False,False
776818,2025-08-10,2025,691026,R,607067,R,force_out,False,False
776818,2025-08-10,2025,664023,L,681676,R,strikeout,True,False
776818,2025-08-10,2025,663538,R,681676,R,field_out,False,False
776818,2025-08-10,2025,621020,R,681676,R,single,False,False
776818,2025-08-10,2025,807713,R,681676,R,field_out,False,False
776818,2025-08-10,2025,669357,L,573204,L,field_out,False,False
776818,2025-08-10,2025,691023,R,573204,L,single,False,False
776818,2025-08-10,2025,650968,R,573204,L,field_out,False,False
776818,2025-08-10,2025,695336,R,573204,L,strikeout,True,False
776818,2025-08-10,2025,683737,L,682610,R,field_out,False,False
776818,2025-08-10,2025,673548,R,682610,R,walk,False,True
776818,2025-08-10,2025,663656,L,682610,R,field_out,False,False
776818,2025-08-10,2025,624512,L,682610,R,strikeout,True,False
776818,2025-08-10,2025,663457,L,573124,L,strikeout,True,False
776818,2025-08-10,2025,671056,R,573124,L,double,False,False
776818,2025-08-10,2025,676475,L,573124,L,walk,False,True
776818,2025-08-10,2025,641658,R,573124,L,strikeout,True,False
776818,2025-08-10,2025,691026,R,573124,L,field_out,False,False
776818,2025-08-10,2025,691718,L,682610,R,field_out,False,False
776818,2025-08-10,2025,650489,L,682610,R,field_out,False,False
776818,2025-08-10,2025,542932,R,682610,R,strikeout,True,False
776818,2025-08-10,2025,669357,L,519141,L,walk,False,True
776818,2025-08-10,2025,691023,R,519141,L,grounded_into_double_play,False,False
776818,2025-08-10,2025,650968,R,519141,L,single,False,False
776818,2025-08-10,2025,695336,R,519141,L,single,False,False
776818,2025-08-10,2025,663457,L,519141,L,strikeout,True,False
776816,2025-08-09,2025,672580,R,641927,R,field_out,False,False
776816,2025-08-09,2025,677951,R,641927,R,field_out,False,False
776816,2025-08-09,2025,686469,L,641927,R,field_out,False,False
776816,2025-08-09,2025,668885,R,702070,L,single,False,False
776816,2025-08-09,2025,680777,R,702070,L,strikeout,True,False
776816,2025-08-09,2025,807712,R,702070,L,field_out,False,False
776816,2025-08-09,2025,668904,R,702070,L,strikeout,True,False
776816,2025-08-09,2025,521692,R,641927,R,strikeout,True,False
776816,2025-08-09,2025,545341,R,641927,R,strikeout,True,False
776816,2025-08-09,2025,573262,L,641927,R,field_out,False,False
776816,2025-08-09,2025,665019,L,702070,L,field_out,False,False
776816,2025-08-09,2025,676812,R,702070,L,single,False,False
776816,2025-08-09,2025,686797,R,702070,L,field_out,False,False
776816,2025-08-09,2025,681508,R,702070,L,walk,False,True
776816,2025-08-09,2025,702176,L,702070,L,strikeout,True,False
776816,2025-08-09,2025,663697,R,641927,R,field_out,False,False
776816,2025-08-09,2025,679845,R,641927,R,field_out,False,False
776816,2025-08-09,2025,664728,L,641927,R,single,False,False
776816,2025-08-09,2025,672580,R,641927,R,double,False,False
776816,2025-08-09,2025,677951,R,641927,R,field_out,False,False
776816,2025-08-09,2025,668885,R,702070,L,single,False,False
776816,2025-08-09,2025,680777,R,702070,L,single,False,False
776816,2025-08-09,2025,807712,R,702070,L,force_out,False,False
776816,2025-08-09,2025,668904,R,702070,L,grounded_into_double_play,False,False
776816,2025-08-10,2025,686469,L,641927,R,field_out,False,False
776816,2025-08-10,2025,521692,R,641927,R,field_out,False,False
776816,2025-08-10,2025,545341,R,641927,R,single,False,False
776816,2025-08-10,2025,573262,L,641927,R,field_out,False,False
776816,2025-08-10,2025,665019,L,702070,L,walk,False,True
776816,2025-08-10,2025,676812,R,702070,L,field_out,False,False
776816,2025-08-10,2025,686797,R,702070,L,field_out,False,False
776816,2025-08-10,2025,681508,R,702070,L,field_out,False,False
776816,2025-08-10,2025,663697,R,641927,R,strikeout,True,False
776816,2025-08-10,2025,679845,R,641927,R,walk,False,True
776816,2025-08-10,2025,664728,L,641927,R,single,False,False
776816,2025-08-10,2025,672580,R,641927,R,grounded_into_double_play,False,False
776816,2025-08-10,2025,702176,L,702070,L,hit_by_pitch,False,False
776816,2025-08-10,2025,668885,R,702070,L,field_out,False,False
776816,2025-08-10,2025,680777,R,702070,L,single,False,False
776816,2025-08-10,2025,807712,R,702070,L,field_out,False,False
776816,2025-08-10,2025,668904,R,702070,L,field_out,False,False
776816,2025-08-10,2025,677951,R,641927,R,strikeout,True,False
776816,2025-08-10,2025,686469,L,641927,R,field_out,False,False
776816,2025-08-10,2025,521692,R,641927,R,field_out,False,False
776816,2025-08-10,2025,665019,L,702070,L,field_out,False,False
776816,2025-08-10,2025,676812,R,702070,L,strikeout,True,False
776816,2025-08-10,2025,686797,R,702070,L,single,False,False
776816,2025-08-10,2025,681508,R,672582,L,strikeout,True,False
776816,2025-08-10,2025,545341,R,543859,R,walk,False,True
776816,2025-08-10,2025,573262,L,543859,R,field_out,False,False
776816,2025-08-10,2025,663697,R,543859,R,field_out,False,False
776816,2025-08-10,2025,679845,R,543859,R,field_out,False,False
776816,2025-08-10,2025,702176,L,640451,R,field_out,False,False
776816,2025-08-10,2025,668885,R,640451,R,field_out,False,False
776816,2025-08-10,2025,680777,R,640451,R,single,False,False
776816,2025-08-10,2025,807712,R,640451,R,single,False,False
776816,2025-08-10,2025,668904,R,640451,R,strikeout,True,False
776816,2025-08-10,2025,664728,L,623437,R,field_out,False,False
776816,2025-08-10,2025,672580,R,623437,R,single,False,False
776816,2025-08-10,2025,677951,R,623437,R,field_out,False,False
776816,2025-08-10,2025,686469,L,623437,R,field_out,False,False
776816,2025-08-10,2025,665019,L,668674,R,strikeout,True,False
776816,2025-08-10,2025,663616,L,668674,R,field_out,False,False
776816,2025-08-10,2025,686797,L,668674,R,field_out,False,False
776816,2025-08-10,2025,521692,R,541640,R,field_out,False,False
776816,2025-08-10,2025,624428,L,541640,R,single,False,False
776816,2025-08-10,2025,573262,L,541640,R,walk,False,True
776816,2025-08-10,2025,663697,R,541640,R,single,False,False
776816,2025-08-10,2025,679845,R,541640,R,field_out,False,False
776816,2025-08-10,2025,664728,L,541640,R,field_out,False,False
776816,2025-08-10,2025,681508,L,608032,R,strikeout,True,False
776816,2025-08-10,2025,702176,L,608032,R,field_out,False,False
776816,2025-08-10,2025,668885,R,608032,R,strikeout,True,False
776822,2025-08-09,2025,695578,L,657424,L,field_out,False,False
776822,2025-08-09,2025,682928,L,657424,L,field_out,False,False
776822,2025-08-09,2025,691781,R,657424,L,strikeout,True,False
776822,2025-08-09,2025,671218,R,663623,R,field_out,False,False
776822,2025-08-09,2025,646240,L,663623,R,home_run,False,False
776822,2025-08-09,2025,642715,R,663623,R,single,False,False
776822,2025-08-09,2025,642086,L,663623,R,single,False,False
776822,2025-08-09,2025,656305,R,663623,R,single,False,False
776822,2025-08-09,2025,808982,L,663623,R,field_out,False,False
776822,2025-08-09,2025,669477,R,663623,R,field_out,False,False
776822,2025-08-09,2025,663993,L,678906,R,strikeout,True,False
776822,2025-08-09,2025,605137,L,678906,R,strikeout,True,False
776822,2025-08-09,2025,690987,L,678906,R,field_out,False,False
776822,2025-08-09,2025,672275,L,663623,R,strikeout,True,False
776822,2025-08-09,2025,687551,L,663623,R,strikeout,True,False
776822,2025-08-09,2025,671218,R,663623,R,strikeout,True,False
776822,2025-08-09,2025,686452,L,678906,R,field_out,False,False
776822,2025-08-09,2025,677588,L,678906,R,field_out,False,False
776822,2025-08-09,2025,696285,R,678906,R,field_out,False,False
776822,2025-08-09,2025,646240,L,663623,R,field_out,False,False
776822,2025-08-09,2025,642715,R,663623,R,field_out,False,False
776822,2025-08-09,2025,642086,L,663623,R,single,False,False
776822,2025-08-09,2025,656305,R,663623,R,double,False,False
776822,2025-08-09,2025,808982,L,663623,R,field_out,False,False
776822,2025-08-09,2025,695578,L,678906,R,double,False,False
776822,2025-08-09,2025,682928,L,678906,R,field_out,False,False
776822,2025-08-09,2025,691781,R,678906,R,field_out,False,False
776822,2025-08-09,2025,663993,L,678906,R,strikeout,True,False
776822,2025-08-09,2025,669477,R,663623,R,field_out,False,False
776822,2025-08-09,2025,672275,L,663623,R,triple,False,False
776822,2025-08-09,2025,687551,L,663623,R,field_out,False,False
776822,2025-08-09,2025,671218,R,663623,R,field_out,False,False
776822,2025-08-09,2025,605137,L,678906,R,walk,False,True
776822,2025-08-09,2025,690987,L,678906,R,single,False,False
776822,2025-08-09,2025,686452,L,678906,R,single,False,False
776822,2025-08-09,2025,677588,L,678906,R,force_out,False,False
776822,2025-08-09,2025,696285,R,678906,R,grounded_into_double_play,False,False
776822,2025-08-09,2025,646240,L,663623,R,field_out,False,False
776822,2025-08-09,2025,642715,R,663623,R,field_out,False,False
776822,2025-08-09,2025,642086,L,663623,R,field_out,False,False
776822,2025-08-09,2025,695578,L,678906,R,field_out,False,False
776822,2025-08-09,2025,682928,L,678906,R,field_out,False,False
776822,2025-08-09,2025,691781,R,678906,R,strikeout,True,False
776822,2025-08-09,2025,656305,R,663623,R,field_out,False,False
776822,2025-08-09,2025,808982,L,663623,R,field_error,False,False
776822,2025-08-09,2025,669477,R,663623,R,home_run,False,False
776822,2025-08-09,2025,672275,R,829272,L,field_out,False,False
776822,2025-08-09,2025,687551,L,829272,L,field_out,False,False
776822,2025-08-09,2025,663993,L,664192,L,field_out,False,False
776822,2025-08-09,2025,605137,R,664192,L,single,False,False
776822,2025-08-09,2025,690987,L,664192,L,grounded_into_double_play,False,False
776822,2025-08-09,2025,671218,R,829272,L,walk,False,True
776822,2025-08-09,2025,646240,L,829272,L,walk,False,True
776822,2025-08-09,2025,642715,R,829272,L,strikeout,True,False
776822,2025-08-09,2025,642086,L,829272,L,field_out,False,False
776822,2025-08-09,2025,656305,R,829272,L,force_out,False,False
776822,2025-08-09,2025,686452,L,676130,R,field_out,False,False
776822,2025-08-09,2025,677588,L,676130,R,strikeout,True,False
776822,2025-08-09,2025,695734,L,676130,R,walk,False,True
776822,2025-08-09,2025,695578,L,676130,R,strikeout,True,False
776822,2025-08-09,2025,808982,L,829272,L,single,False,False
776822,2025-08-09,2025,669477,R,829272,L,field_out,False,False
776822,2025-08-09,2025,672275,R,829272,L,single,False,False
776822,2025-08-09,2025,687551,L,829272,L,field_out,False,False
776822,2025-08-09,2025,671218,R,687377,R,field_out,False,False
776822,2025-08-09,2025,682928,L,663941,R,field_out,False,False
776822,2025-08-09,2025,691781,R,663941,R,field_out,False,False
776822,2025-08-09,2025,663993,L,663941,R,field_out,False,False
778431,2025-08-09,2025,669364,L,694462,R,strikeout,True,False
778431,2025-08-09,2025,669065,L,694462,R,strikeout,True,False
778431,2025-08-09,2025,682663,R,694462,R,field_out,False,False
778431,2025-08-09,2025,595777,L,687473,R,strikeout,True,False
778431,2025-08-09,2025,621566,L,687473,R,field_out,False,False
778431,2025-08-09,2025,686948,L,687473,R,strikeout,True,False
778431,2025-08-09,2025,689414,L,694462,R,field_out,False,False
778431,2025-08-09,2025,805300,L,694462,R,field_out,False,False
778431,2025-08-09,2025,667472,R,694462,R,strikeout,True,False
778431,2025-08-09,2025,669221,R,687473,R,hit_by_pitch,False,False
778431,2025-08-09,2025,671739,L,687473,R,double,False,False
778431,2025-08-09,2025,645277,L,687473,R,field_out,False,False
778431,2025-08-09,2025,642201,R,687473,R,sac_fly,False,False
778431,2025-08-09,2025,805373,R,687473,R,strikeout,True,False
778431,2025-08-09,2025,687859,L,694462,R,single,False,False
778431,2025-08-09,2025,691594,R,694462,R,force_out,False,False
778431,2025-08-09,2025,688363,L,694462,R,walk,False,True
778431,2025-08-09,2025,669364,L,694462,R,grounded_into_double_play,False,False
778431,2025-08-09,2025,669397,R,687473,R,single,False,False
778431,2025-08-09,2025,595777,L,687473,R,walk,False,True
778431,2025-08-09,2025,621566,L,687473,R,single,False,False
778431,2025-08-09,2025,686948,L,687473,R,single,False,False
778431,2025-08-09,2025,669221,R,687473,R,force_out,False,False
778431,2025-08-09,2025,671739,L,687473,R,field_out,False,False
778431,2025-08-09,2025,645277,L,687473,R,strikeout,True,False
778431,2025-08-09,2025,669065,L,694462,R,field_out,False,False
778431,2025-08-09,2025,682663,R,694462,R,field_out,False,False
778431,2025-08-09,2025,689414,L,694462,R,strikeout,True,False
778431,2025-08-09,2025,642201,R,687473,R,field_out,False,False
778431,2025-08-09,2025,805373,R,687473,R,strikeout,True,False
778431,2025-08-09,2025,669397,R,687473,R,field_out,False,False
778431,2025-08-09,2025,805300,L,694462,R,strikeout,True,False
778431,2025-08-09,2025,667472,R,694462,R,field_out,False,False
778431,2025-08-09,2025,687859,L,694462,R,strikeout,True,False
778431,2025-08-09,2025,595777,L,687473,R,strikeout,True,False
778431,2025-08-09,2025,621566,L,687473,R,walk,False,True
778431,2025-08-09,2025,686948,L,687473,R,field_out,False,False
778431,2025-08-09,2025,669221,R,687473,R,field_error,False,False
778431,2025-08-09,2025,671739,L,687473,R,field_out,False,False
778431,2025-08-09,2025,691594,R,694462,R,double,False,False
778431,2025-08-09,2025,688363,L,694462,R,field_out,False,False
778431,2025-08-09,2025,669364,L,694462,R,single,False,False
778431,2025-08-09,2025,669065,L,694462,R,field_out,False,False
778431,2025-08-09,2025,682663,R,694462,R,force_out,False,False
778431,2025-08-09,2025,645277,L,687473,R,strikeout,True,False
778431,2025-08-09,2025,642201,R,687473,R,field_out,False,False
778431,2025-08-09,2025,805373,R,687473,R,strikeout,True,False
778431,2025-08-09,2025,689414,L,694462,R,single,False,False
778431,2025-08-09,2025,805300,L,572955,R,single,False,False
778431,2025-08-09,2025,667472,R,572955,R,grounded_into_double_play,False,False
